time;input_1;input_2
11.67;0.2;0.2
11.68;0.2;0.2
11.69;0.2;0.2
11.7;0.2;0.2
11.71;0.2;0.2
11.72;0.2;0.2
11.73;0.2;0.2
11.74;0.2;0.2
11.75;0.2;0.2
11.76;0.2;0.2
11.77;0.2;0.2
11.78;0.2;0.2
11.79;0.2;0.2
11.8;0.2;0.2
11.81;0.2;0.2
11.82;0.2;0.2
11.83;0.2;0.2
11.84;0.2;0.2
11.85;0.2;0.2
11.86;0.2;0.2
11.87;0.2;0.2
11.88;0.2;0.2
11.89;0.2;0.2
11.9;0.2;0.2
11.91;0.2;0.2
11.92;0.2;0.2
11.93;0.2;0.2
11.94;0.2;0.2
11.95;0.2;0.2
11.96;0.2;0.2
11.97;0.2;0.2
11.98;0.2;0.2
11.99;0.2;0.2
12;0.2;0.2
12.01;0.2;0.2
12.02;0.2;0.2
12.03;0.2;0.2
12.04;0.2;0.2
12.05;0.2;0.2
12.06;0.2;0.2
12.07;0.2;0.2
12.08;0.2;0.2
12.09;0.2;0.2
12.1;0.2;0.2
12.11;0.2;0.2
12.12;0.2;0.2
12.13;0.2;0.2
12.14;0.2;0.2
12.15;0.2;0.2
12.16;0.2;0.2
12.17;0.2;0.2
12.18;0.2;0.2
12.19;0.2;0.2
12.2;0.2;0.2
12.21;0.2;0.2
12.22;0.2;0.2
12.23;0.2;0.2
12.24;0.2;0.2
12.25;0.2;0.2
12.26;0.2;0.2
12.27;0.2;0.2
12.28;0.2;0.2
12.29;0.2;0.2
12.3;0.2;0.2
12.31;0.2;0.2
12.32;0.2;0.2
12.33;0.2;0.2
12.34;0.2;0.2
12.35;0.2;0.2
12.36;0.2;0.2
12.37;0.2;0.2
12.38;0.2;0.2
12.39;0.2;0.2
12.4;0.2;0.2
12.41;0.2;0.2
12.42;0.2;0.2
12.43;0.2;0.2
12.44;0.2;0.2
12.45;0.2;0.2
12.46;0.2;0.2
12.47;0.2;0.2
12.48;0.2;0.2
12.49;0.2;0.2
12.5;0.2;0.2
12.51;0.2;0.2
12.52;0.2;0.2
12.53;0.2;0.2
12.54;0.2;0.2
12.55;0.2;0.2
12.56;0.2;0.2
12.57;0.2;0.2
12.58;0.2;0.2
12.59;0.2;0.2
12.6;0.2;0.2
12.61;0.2;0.2
12.62;0.2;0.2
12.63;0.2;0.2
12.64;0.2;0.2
12.65;0.2;0.2
12.66;0.2;0.2
12.67;0.2;0.2
12.68;0.2;0.2
12.69;0.2;0.2
12.7;0.2;0.2
12.71;0.2;0.2
12.72;0.2;0.2
12.73;0.2;0.2
12.74;0.2;0.2
12.75;0.2;0.2
12.76;0.2;0.2
12.77;0.2;0.2
12.78;0.2;0.2
12.79;0.2;0.2
12.8;0.2;0.2
12.81;0.2;0.2
12.82;0.2;0.2
12.83;0.2;0.2
12.84;0.2;0.2
12.85;0.2;0.2
12.86;0.2;0.2
12.87;0.2;0.2
12.88;0.2;0.2
12.89;0.2;0.2
12.9;0.2;0.2
12.91;0.2;0.2
12.92;0.2;0.2
12.93;0.2;0.2
12.94;0.2;0.2
12.95;0.2;0.2
12.96;0.2;0.2
12.97;0.2;0.2
12.98;0.2;0.2
12.99;0.2;0.2
13;0.2;0.2
13.01;0.2;0.2
13.02;0.2;0.2
13.03;0.2;0.2
13.04;0.2;0.2
13.05;0.2;0.2
13.06;0.2;0.2
13.07;0.2;0.2
13.08;0.2;0.2
13.09;0.2;0.2
13.1;0.2;0.2
13.11;0.2;0.2
13.12;0.2;0.2
13.13;0.2;0.2
13.14;0.2;0.2
13.15;0.2;0.2
13.16;0.2;0.2
13.17;0.2;0.2
13.18;0.2;0.2
13.19;0.2;0.2
13.2;0.2;0.2
13.21;0.2;0.2
13.22;0.2;0.2
13.23;0.2;0.2
13.24;0.2;0.2
13.25;0.2;0.2
13.26;0.2;0.2
13.27;0.2;0.2
13.28;0.2;0.2
13.29;0.2;0.2
13.3;0.2;0.2
13.31;0.2;0.2
13.32;0.2;0.2
13.33;0.2;0.2
13.34;0.2;0.2
13.35;0.2;0.2
13.36;0.2;0.2
13.37;0.2;0.2
13.38;0.2;0.2
13.39;0.2;0.2
13.4;0.2;0.2
13.41;0.2;0.2
13.42;0.2;0.2
13.43;0.2;0.2
13.44;0.2;0.2
13.45;0.2;0.2
13.46;0.2;0.2
13.47;0.2;0.2
13.48;0.2;0.2
13.49;0.2;0.2
13.5;0.2;0.2
13.51;0.2;0.2
13.52;0.2;0.2
13.53;0.2;0.2
13.54;0.2;0.2
13.55;0.2;0.2
13.56;0.2;0.2
13.57;0.2;0.2
13.58;0.2;0.2
13.59;0.2;0.2
13.6;0.2;0.2
13.61;0.2;0.2
13.62;0.2;0.2
13.63;0.2;0.2
13.64;0.2;0.2
13.65;0.2;0.2
13.66;0.2;0.2
13.67;0.2;0.2
13.68;0.2;0.2
13.69;0.2;0.2
13.7;0.2;0.2
13.71;0.2;0.2
13.72;0.2;0.2
13.73;0.2;0.2
13.74;0.2;0.2
13.75;0.2;0.2
13.76;0.2;0.2
13.77;0.2;0.2
13.78;0.2;0.2
13.79;0.2;0.2
13.8;0.2;0.2
13.81;0.2;0.2
13.82;0.2;0.2
13.83;0.2;0.2
13.84;0.2;0.2
13.85;0.2;0.2
13.86;0.2;0.2
13.87;0.2;0.2
13.88;0.2;0.2
13.89;0.2;0.2
13.9;0.2;0.2
13.91;0.2;0.2
13.92;0.2;0.2
13.93;0.2;0.2
13.94;0.2;0.2
13.95;0.2;0.2
13.96;0.2;0.2
13.97;0.2;0.2
13.98;0.2;0.2
13.99;0.2;0.2
14;0.2;0.2
14.01;0.2;0.2
14.02;0.2;0.2
14.03;0.2;0.2
14.04;0.2;0.2
14.05;0.2;0.2
14.06;0.2;0.2
14.07;0.2;0.2
14.08;0.2;0.2
14.09;0.2;0.2
14.1;0.2;0.2
14.11;0.2;0.2
14.12;0.2;0.2
14.13;0.2;0.2
14.14;0.2;0.2
14.15;0.2;0.2
14.16;0.2;0.2
14.17;0.2;0.2
14.18;0.2;0.2
14.19;0.2;0.2
14.2;0.2;0.2
14.21;0.2;0.2
14.22;0.2;0.2
14.23;0.2;0.2
14.24;0.2;0.2
14.25;0.2;0.2
14.26;0.2;0.2
14.27;0.2;0.2
14.28;0.2;0.2
14.29;0.2;0.2
14.3;0.2;0.2
14.31;0.2;0.2
14.32;0.2;0.2
14.33;0.2;0.2
14.34;0.2;0.2
14.35;0.2;0.2
14.36;0.2;0.2
14.37;0.2;0.2
14.38;0.2;0.2
14.39;0.2;0.2
14.4;0.2;0.2
14.41;0.2;0.2
14.42;0.2;0.2
14.43;0.2;0.2
14.44;0.2;0.2
14.45;0.2;0.2
14.46;0.2;0.2
14.47;0.2;0.2
14.48;0.2;0.2
14.49;0.2;0.2
14.5;0.2;0.2
14.51;0.2;0.2
14.52;0.2;0.2
14.53;0.2;0.2
14.54;0.2;0.2
14.55;0.2;0.2
14.56;0.2;0.2
14.57;0.2;0.2
14.58;0.2;0.2
14.59;0.2;0.2
14.6;0.2;0.2
14.61;0.2;0.2
14.62;0.2;0.2
14.63;0.2;0.2
14.64;0.2;0.2
14.65;0.2;0.2
14.66;0.2;0.2
14.67;0.2;0.2
14.68;0.2;0.2
14.69;0.2;0.2
14.7;0.2;0.2
14.71;0.2;0.2
14.72;0.2;0.2
14.73;0.2;0.2
14.74;0.2;0.2
14.75;0.2;0.2
14.76;0.2;0.2
14.77;0.2;0.2
14.78;0.2;0.2
14.79;0.2;0.2
14.8;0.2;0.2
14.81;0.2;0.2
14.82;0.2;0.2
14.83;0.2;0.2
14.84;0.2;0.2
14.85;0.2;0.2
14.86;0.2;0.2
14.87;0.2;0.2
14.88;0.2;0.2
14.89;0.2;0.2
14.9;0.2;0.2
14.91;0.2;0.2
14.92;0.2;0.2
14.93;0.2;0.2
14.94;0.2;0.2
14.95;0.2;0.2
14.96;0.2;0.2
14.97;0.2;0.2
14.98;0.2;0.2
14.99;0.2;0.2
15;0.2;0.2
15.01;0.2;0.2
15.02;0.2;0.2
15.03;0.2;0.2
15.04;0.2;0.2
15.05;0.2;0.2
15.06;0.2;0.2
15.07;0.2;0.2
15.08;0.2;0.2
15.09;0.2;0.2
15.1;0.2;0.2
15.11;0.2;0.2
15.12;0.2;0.2
15.13;0.2;0.2
15.14;0.2;0.2
15.15;0.2;0.2
15.16;0.2;0.2
15.17;0.2;0.2
15.18;0.2;0.2
15.19;0.2;0.2
15.2;0.2;0.2
15.21;0.2;0.2
15.22;0.2;0.2
15.23;0.2;0.2
15.24;0.2;0.2
15.25;0.2;0.2
15.26;0.2;0.2
15.27;0.2;0.2
15.28;0.2;0.2
15.29;0.2;0.2
15.3;0.2;0.2
15.31;0.2;0.2
15.32;0.2;0.2
15.33;0.2;0.2
15.34;0.2;0.2
15.35;0.2;0.2
15.36;0.2;0.2
15.37;0.2;0.2
15.38;0.2;0.2
15.39;0.2;0.2
15.4;0.2;0.2
15.41;0.2;0.2
15.42;0.2;0.2
15.43;0.2;0.2
15.44;0.2;0.2
15.45;0.2;0.2
15.46;0.2;0.2
15.47;0.2;0.2
15.48;0.2;0.2
15.49;0.2;0.2
15.5;0.2;0.2
15.51;0.2;0.2
15.52;0.2;0.2
15.53;0.2;0.2
15.54;0.2;0.2
15.55;0.2;0.2
15.56;0.2;0.2
15.57;0.2;0.2
15.58;0.2;0.2
15.59;0.2;0.2
15.6;0.2;0.2
15.61;0.2;0.2
15.62;0.2;0.2
15.63;0.2;0.2
15.64;0.2;0.2
15.65;0.2;0.2
15.66;0.2;0.2
15.67;0.2;0.2
15.68;0.2;0.2
15.69;0.2;0.2
15.7;0.2;0.2
15.71;0.2;0.2
15.72;0.2;0.2
15.73;0.2;0.2
15.74;0.2;0.2
15.75;0.2;0.2
15.76;0.2;0.2
15.77;0.2;0.2
15.78;0.2;0.2
15.79;0.2;0.2
15.8;0.2;0.2
15.81;0.2;0.2
15.82;0.2;0.2
15.83;0.2;0.2
15.84;0.2;0.2
15.85;0.2;0.2
15.86;0.2;0.2
15.87;0.2;0.2
15.88;0.2;0.2
15.89;0.2;0.2
15.9;0.2;0.2
15.91;0.2;0.2
15.92;0.2;0.2
15.93;0.2;0.2
15.94;0.2;0.2
15.95;0.2;0.2
15.96;0.2;0.2
15.97;0.2;0.2
15.98;0.2;0.2
15.99;0.2;0.2
16;0.2;0.2
16.01;0.2;0.2
16.02;0.2;0.2
16.03;0.2;0.2
16.04;0.2;0.2
16.05;0.2;0.2
16.06;0.2;0.2
16.07;0.2;0.2
16.08;0.2;0.2
16.09;0.2;0.2
16.1;0.2;0.2
16.11;0.2;0.2
16.12;0.2;0.2
16.13;0.2;0.2
16.14;0.2;0.2
16.15;0.2;0.2
16.16;0.2;0.2
16.17;0.2;0.2
16.18;0.2;0.2
16.19;0.2;0.2
16.2;0.2;0.2
16.21;0.2;0.2
16.22;0.2;0.2
16.23;0.2;0.2
16.24;0.2;0.2
16.25;0.2;0.2
16.26;0.2;0.2
16.27;0.2;0.2
16.28;0.2;0.2
16.29;0.2;0.2
16.3;0.2;0.2
16.31;0.2;0.2
16.32;0.2;0.2
16.33;0.2;0.2
16.34;0.2;0.2
16.35;0.2;0.2
16.36;0.2;0.2
16.37;0.2;0.2
16.38;0.2;0.2
16.39;0.2;0.2
16.4;0.2;0.2
16.41;0.2;0.2
16.42;0.2;0.2
16.43;0.2;0.2
16.44;0.2;0.2
16.45;0.2;0.2
16.46;0.2;0.2
16.47;0.2;0.2
16.48;0.2;0.2
16.49;0.2;0.2
16.5;0.2;0.2
16.51;0.2;0.2
16.52;0.2;0.2
16.53;0.2;0.2
16.54;0.2;0.2
16.55;0.2;0.2
16.56;0.2;0.2
16.57;0.2;0.2
16.58;0.2;0.2
16.59;0.2;0.2
16.6;0.2;0.2
16.61;0.2;0.2
16.62;0.2;0.2
16.63;0.2;0.2
16.64;0.2;0.2
16.65;0.2;0.2
16.66;0.2;0.2
16.67;0.2;0.2
16.68;0.2;0.2
16.69;0.2;0.2
16.7;0.2;0.2
16.71;0.2;0.2
16.72;0.2;0.2
16.73;0.2;0.2
16.74;0.2;0.2
16.75;0.2;0.2
16.76;0.2;0.2
16.77;0.2;0.2
16.78;0.2;0.2
16.79;0.2;0.2
16.8;0.2;0.2
16.81;0.2;0.2
16.82;0.2;0.2
16.83;0.2;0.2
16.84;0.2;0.2
16.85;0.2;0.2
16.86;0.2;0.2
16.87;0.2;0.2
16.88;0.2;0.2
16.89;0.2;0.2
16.9;0.2;0.2
16.91;0.2;0.2
16.92;0.2;0.2
16.93;0.2;0.2
16.94;0.2;0.2
16.95;0.2;0.2
16.96;0.2;0.2
16.97;0.2;0.2
16.98;0.2;0.2
16.99;0.2;0.2
17;0.2;0.2
17.01;0.2;0.2
17.02;0.2;0.2
17.03;0.2;0.2
17.04;0.2;0.2
17.05;0.2;0.2
17.06;0.2;0.2
17.07;0.2;0.2
17.08;0.2;0.2
17.09;0.2;0.2
17.1;0.2;0.2
17.11;0.2;0.2
17.12;0.2;0.2
17.13;0.2;0.2
17.14;0.2;0.2
17.15;0.2;0.2
17.16;0.2;0.2
17.17;0.2;0.2
17.18;0.2;0.2
17.19;0.2;0.2
17.2;0.2;0.2
17.21;0.2;0.2
17.22;0.2;0.2
17.23;0.2;0.2
17.24;0.2;0.2
17.25;0.2;0.2
17.26;0.2;0.2
17.27;0.2;0.2
17.28;0.2;0.2
17.29;0.2;0.2
17.3;0.2;0.2
17.31;0.2;0.2
17.32;0.2;0.2
17.33;0.2;0.2
17.34;0.2;0.2
17.35;0.2;0.2
17.36;0.2;0.2
17.37;0.2;0.2
17.38;0.2;0.2
17.39;0.2;0.2
17.4;0.2;0.2
17.41;0.2;0.2
17.42;0.2;0.2
17.43;0.2;0.2
17.44;0.2;0.2
17.45;0.2;0.2
17.46;0.2;0.2
17.47;0.2;0.2
17.48;0.2;0.2
17.49;0.2;0.2
17.5;0.2;0.2
17.51;0.2;0.2
17.52;0.2;0.2
17.53;0.2;0.2
17.54;0.2;0.2
17.55;0.2;0.2
17.56;0.2;0.2
17.57;0.2;0.2
17.58;0.2;0.2
17.59;0.2;0.2
17.6;0.2;0.2
17.61;0.2;0.2
17.62;0.2;0.2
17.63;0.2;0.2
17.64;0.2;0.2
17.65;0.2;0.2
17.66;0.2;0.2
17.67;0.2;0.2
17.68;0.2;0.2
17.69;0.2;0.2
17.7;0.2;0.2
17.71;0.2;0.2
17.72;0.2;0.2
17.73;0.2;0.2
17.74;0.2;0.2
17.75;0.2;0.2
17.76;0.2;0.2
17.77;0.2;0.2
17.78;0.2;0.2
17.79;0.2;0.2
17.8;0.2;0.2
17.81;0.2;0.2
17.82;0.2;0.2
17.83;0.2;0.2
17.84;0.2;0.2
17.85;0.2;0.2
17.86;0.2;0.2
17.87;0.2;0.2
17.88;0.2;0.2
17.89;0.2;0.2
17.9;0.2;0.2
17.91;0.2;0.2
17.92;0.2;0.2
17.93;0.2;0.2
17.94;0.2;0.2
17.95;0.2;0.2
17.96;0.2;0.2
17.97;0.2;0.2
17.98;0.2;0.2
17.99;0.2;0.2
18;0.2;0.2
18.01;0.2;0.2
18.02;0.2;0.2
18.03;0.2;0.2
18.04;0.2;0.2
18.05;0.2;0.2
18.06;0.2;0.2
18.07;0.2;0.2
18.08;0.2;0.2
18.09;0.2;0.2
18.1;0.2;0.2
18.11;0.2;0.2
18.12;0.2;0.2
18.13;0.2;0.2
18.14;0.2;0.2
18.15;0.2;0.2
18.16;0.2;0.2
18.17;0.2;0.2
18.18;0.2;0.2
18.19;0.2;0.2
18.2;0.2;0.2
18.21;0.2;0.2
18.22;0.2;0.2
18.23;0.2;0.2
18.24;0.2;0.2
18.25;0.2;0.2
18.26;0.2;0.2
18.27;0.2;0.2
18.28;0.2;0.2
18.29;0.2;0.2
18.3;0.2;0.2
18.31;0.2;0.2
18.32;0.2;0.2
18.33;0.2;0.2
18.34;0.2;0.2
18.35;0.2;0.2
18.36;0.2;0.2
18.37;0.2;0.2
18.38;0.2;0.2
18.39;0.2;0.2
18.4;0.2;0.2
18.41;0.2;0.2
18.42;0.2;0.2
18.43;0.2;0.2
18.44;0.2;0.2
18.45;0.2;0.2
18.46;0.2;0.2
18.47;0.2;0.2
18.48;0.2;0.2
18.49;0.2;0.2
18.5;0.2;0.2
18.51;0.2;0.2
18.52;0.2;0.2
18.53;0.2;0.2
18.54;0.2;0.2
18.55;0.2;0.2
18.56;0.2;0.2
18.57;0.2;0.2
18.58;0.2;0.2
18.59;0.2;0.2
18.6;0.2;0.2
18.61;0.2;0.2
18.62;0.2;0.2
18.63;0.2;0.2
18.64;0.2;0.2
18.65;0.2;0.2
18.66;0.2;0.2
18.67;0.2;0.2
18.68;0.2;0.2
18.69;0.2;0.2
18.7;0.2;0.2
18.71;0.2;0.2
18.72;0.2;0.2
18.73;0.2;0.2
18.74;0.2;0.2
18.75;0.2;0.2
18.76;0.2;0.2
18.77;0.2;0.2
18.78;0.2;0.2
18.79;0.2;0.2
18.8;0.2;0.2
18.81;0.2;0.2
18.82;0.2;0.2
18.83;0.2;0.2
18.84;0.2;0.2
18.85;0.2;0.2
18.86;0.2;0.2
18.87;0.2;0.2
18.88;0.2;0.2
18.89;0.2;0.2
18.9;0.2;0.2
18.91;0.2;0.2
18.92;0.2;0.2
18.93;0.2;0.2
18.94;0.2;0.2
18.95;0.2;0.2
18.96;0.2;0.2
18.97;0.2;0.2
18.98;0.2;0.2
18.99;0.2;0.2
19;0.2;0.2
19.01;0.2;0.2
19.02;0.2;0.2
19.03;0.2;0.2
19.04;0.2;0.2
19.05;0.2;0.2
19.06;0.2;0.2
19.07;0.2;0.2
19.08;0.2;0.2
19.09;0.2;0.2
19.1;0.2;0.2
19.11;0.2;0.2
19.12;0.2;0.2
19.13;0.2;0.2
19.14;0.2;0.2
19.15;0.2;0.2
19.16;0.2;0.2
19.17;0.2;0.2
19.18;0.2;0.2
19.19;0.2;0.2
19.2;0.2;0.2
19.21;0.2;0.2
19.22;0.2;0.2
19.23;0.2;0.2
19.24;0.2;0.2
19.25;0.2;0.2
19.26;0.2;0.2
19.27;0.2;0.2
19.28;0.2;0.2
19.29;0.2;0.2
19.3;0.2;0.2
19.31;0.2;0.2
19.32;0.2;0.2
19.33;0.2;0.2
19.34;0.2;0.2
19.35;0.2;0.2
19.36;0.2;0.2
19.37;0.2;0.2
19.38;0.2;0.2
19.39;0.2;0.2
19.4;0.2;0.2
19.41;0.2;0.2
19.42;0.2;0.2
19.43;0.2;0.2
19.44;0.2;0.2
19.45;0.2;0.2
19.46;0.2;0.2
19.47;0.2;0.2
19.48;0.2;0.2
19.49;0.2;0.2
19.5;0.2;0.2
19.51;0.2;0.2
19.52;0.2;0.2
19.53;0.2;0.2
19.54;0.2;0.2
19.55;0.2;0.2
19.56;0.2;0.2
19.57;0.2;0.2
19.58;0.2;0.2
19.59;0.2;0.2
19.6;0.2;0.2
19.61;0.2;0.2
19.62;0.2;0.2
19.63;0.2;0.2
19.64;0.2;0.2
19.65;0.2;0.2
19.66;0.2;0.2
19.67;0.2;0.2
19.68;0.2;0.2
19.69;0.2;0.2
19.7;0.2;0.2
19.71;0.2;0.2
19.72;0.2;0.2
19.73;0.2;0.2
19.74;0.2;0.2
19.75;0.2;0.2
19.76;0.2;0.2
19.77;0.2;0.2
19.78;0.2;0.2
19.79;0.2;0.2
19.8;0.2;0.2
19.81;0.2;0.2
19.82;0.2;0.2
19.83;0.2;0.2
19.84;0.2;0.2
19.85;0.2;0.2
19.86;0.2;0.2
19.87;0.2;0.2
19.88;0.2;0.2
19.89;0.2;0.2
19.9;0.2;0.2
19.91;0.2;0.2
19.92;0.2;0.2
19.93;0.2;0.2
19.94;0.2;0.2
19.95;0.2;0.2
19.96;0.2;0.2
19.97;0.2;0.2
19.98;0.2;0.2
19.99;0.2;0.2
19.99995;0.2;0.2
20.0075050292161;0.2;0.2
20.0150600584323;0.199914917546939;0.199473453238292
20.0226150876484;0.199887963426958;0.199008020478928
20.0301701168645;0.199874890495679;0.198613962509496
20.0377251460807;0.199867341855128;0.198302497212254
20.0452801752968;0.199862428267191;0.19808160192555
20.052835204513;0.199858751416392;0.197949802313213
20.0603902337291;0.199855822379597;0.197891118571457
20.0679452629452;0.199853604051383;0.197882653362328
20.0755002921614;0.199851850231512;0.197908401665835
20.0830553213775;0.19985027999803;0.197958143822155
20.0906103505936;0.19984883583922;0.198022886076446
20.0981653798098;0.199847509880807;0.198095729853755
20.1057204090259;0.199846279426821;0.19817191775261
20.1132754382421;0.199845120918687;0.198248150423896
20.1208304674582;0.199844024316249;0.198322038691956
20.1283854966743;0.199842994916898;0.198391842300644
20.1359405258905;0.199842036657391;0.198456517476739
20.1434955551066;0.199841135702631;0.19851578907969
20.1510505843227;0.199840266847537;0.198569937080061
20.1586056135389;0.199839409818268;0.198619445425428
20.166160642755;0.199838554658401;0.198664797115025
20.1737156719712;0.199837698069083;0.198706426263464
20.1812707011873;0.199836839318043;0.198744722059762
20.1888257304034;0.19983597843927;0.198780032536957
20.1963807596196;0.199835115826758;0.198812663679288
20.2039357888357;0.199834252194938;0.19884287944864
20.2114908180518;0.199833388480967;0.198870904762698
20.219045847268;0.199832525772572;0.198896930007241
20.2266008764841;0.199831665357706;0.198921114592655
20.2341559057002;0.199830808994768;0.198943587108381
20.2417109349164;0.199829958625672;0.198964439785994
20.2492659641325;0.199829112561355;0.198983714038262
20.2568209933487;0.19982826701465;0.199001369261284
20.2643760225648;0.199827472705201;0.199017318686511
20.2719310517809;0.199826722943273;0.199031563076197
20.2794860809971;0.199826012269324;0.199044200856412
20.2870411102132;0.199825337244107;0.199055395451632
20.2945961394293;0.199824693260927;0.199065341657066
20.3021511686455;0.19982407446991;0.19907424182705
20.3097061978616;0.199823474691853;0.199082289433438
20.3172612270778;0.19982288816073;0.199089658612997
20.3248162562939;0.199822309943216;0.199096498641647
20.33237128551;0.199821736103269;0.199102932058677
20.3399263147262;0.199821163697275;0.199109055550506
20.3474813439423;0.199820590670236;0.199114942425139
20.3550363731584;0.199820015703939;0.199120646010982
20.3625914023746;0.199819438055685;0.199126203374428
20.3701464315907;0.199818857406965;0.199131638847221
20.3777014608069;0.199818273733274;0.19913696723303
20.385256490023;0.199817687201597;0.199142196475836
20.3928115192391;0.199817098093335;0.199147329852514
20.4003665484553;0.199816506748451;0.19915236762605
20.4079215776714;0.199815913527443;0.199157308288816
20.4154766068875;0.19981531878825;0.199162149465285
20.4230316361037;0.199814722871436;0.199166888509775
20.4305866653198;0.199814126091908;0.199171522906777
20.438141694536;0.199813528735583;0.199176050511052
20.4456967237521;0.199812931058518;0.199180469690526
20.4532517529682;0.199812333286522;0.199184779366044
20.4608067821844;0.199811735616833;0.199188979037025
20.4683618114005;0.199811138219276;0.199193068741286
20.4759168406166;0.199810541238627;0.199197049025998
20.4834718698328;0.199809944795877;0.199200920884337
20.4910268990489;0.199809348989956;0.199204685694202
20.498581928265;0.199808753900822;0.19920834517247
20.5061369574812;0.19980815959017;0.199211901299825
20.5136919866973;0.199807566103881;0.199215356275731
20.5212470159135;0.199806973474588;0.199218712466987
20.5288020451296;0.199806381723034;0.199221972361926
20.5363570743457;0.199805790859098;0.199225138522029
20.5439121035619;0.199805200884551;0.199228213556079
20.551467132778;0.199804611794806;0.19923120009113
20.5590221619941;0.199804023579212;0.199234100740511
20.5665771912103;0.199803436222531;0.199236918085578
20.5741322204264;0.199802849706651;0.199239654665592
20.5816872496426;0.199802264010555;0.199242312956542
20.5892422788587;0.199801679111538;0.199244895368986
20.5967973080748;0.19980109498567;0.199247404238279
20.604352337291;0.199800511608413;0.199249841821627
20.6119073665071;0.19979992895494;0.199252210298049
20.6194623957232;0.199799346999618;0.199254511758471
20.6270174249394;0.199798765717769;0.199256748219435
20.6345724541555;0.199798185085021;0.199258921616573
20.6421274833716;0.199797605076679;0.19926103380332
20.6496825125878;0.199797025668976;0.199263086560327
20.6572375418039;0.199796446838993;0.199265081596286
20.6647925710201;0.199795868564173;0.199267020547681
20.6723476002362;0.199795290822466;0.199268904984088
20.6799026294523;0.199794713592407;0.199270736409033
20.6874576586685;0.199794136853473;0.199272516267354
20.6950126878846;0.199793560585571;0.199274245942652
20.7025677171007;0.199792984769368;0.199275926764312
20.7101227463169;0.199792409385926;0.199277560007806
20.717677775533;0.199791834416752;0.199279146895389
20.7252328047492;0.199791259844503;0.199280688607333
20.7327878339653;0.199790685651766;0.199282186270803
20.7403428631814;0.199790111822021;0.19928364097618
20.7478978923976;0.199789538338777;0.199285053765581
20.7554529216137;0.199788965186472;0.199286425648651
20.7630079508298;0.199788392349563;0.199287757591284
20.770562980046;0.199787819813415;0.199289050530153
20.7781180092621;0.199787247563265;0.199290305362691
20.7856730384783;0.199786675584877;0.199291522956847
20.7932280676944;0.199786103864386;0.199292704149632
20.8007830969105;0.199785532388049;0.199293849747228
20.8083381261267;0.199784961142808;0.199294960530874
20.8158931553428;0.199784390115612;0.19929603725317
20.8234481845589;0.199783819293481;0.19929708064105
20.8310032137751;0.199783248663892;0.199298091397887
20.8385582429912;0.199782678214604;0.199299070204542
20.8461132722074;0.199782107933419;0.199300017717907
20.8536683014235;0.199781537808547;0.199300934576154
20.8612233306396;0.199780967828047;0.199301821393735
20.8687783598558;0.19978039798055;0.199302678768724
20.8763333890719;0.199779828254651;0.199303507278379
20.883888418288;0.199779258639102;0.199304307482215
20.8914434475042;0.199778689122921;0.199305079922877
20.8989984767203;0.199778119695142;0.19930582512539
20.9065535059364;0.199777550345128;0.199306543598996
20.9141085351526;0.199776981062604;0.19930723583869
20.9216635643687;0.199776411836949;0.199307902321875
20.9292185935849;0.199775842657852;0.199308543512071
20.936773622801;0.199775273515576;0.199309159860674
20.9443286520171;0.199774704400169;0.199309751802897
20.9518836812333;0.199774135301936;0.199310319762428
20.9594387104494;0.199773566211319;0.199310864148633
20.9669937396655;0.199772997119187;0.199311385360721
20.9745487688817;0.199772428016135;0.199311883782976
20.9821037980978;0.199771858893294;0.199312359790151
20.989658827314;0.199771289742051;0.199312813745454
20.9972138565301;0.199770720553716;0.199313246000098
21.0047688857462;0.199770151319841;0.199313656895222
21.0123239149624;0.199769582032225;0.199314046761212
21.0198789441785;0.199769012683047;0.199314415919231
21.0274339733946;0.199768443264452;0.199314764679916
21.0349890026108;0.199767873768642;0.199315093343609
21.0425440318269;0.199767304188473;0.199315402203187
21.0500990610431;0.199766734516794;0.19931569154153
21.0576540902592;0.199766164746472;0.199315961632154
21.0652091194753;0.199765594870868;0.199316212741199
21.0727641486915;0.199765024883463;0.199316445125799
21.0803191779076;0.199764454777883;0.199316659035176
21.0878742071237;0.199763884547939;0.19931685471041
21.0954292363399;0.199763314187848;0.199317032385438
21.102984265556;0.199762743692024;0.199317192286967
21.1105392947721;0.19976217305474;0.199317334633201
21.1180943239883;0.199761602270843;0.199317459636372
21.1256493532044;0.199761031335569;0.199317567502403
21.1332043824206;0.199760460243848;0.199317658428919
21.1407594116367;0.199759888990977;0.19931773260773
21.1483144408528;0.199759317572725;0.199317790224844
21.155869470069;0.199758745984965;0.19931783145961
21.1634244992851;0.199758174223736;0.199317856485681
21.1709795285012;0.199757602285109;0.199317865469921
21.1785345577174;0.199757030165789;0.199317858574981
21.1860895869335;0.199756457862362;0.199317835956829
21.1936446161497;0.199755885371597;0.199317797765926
21.2011996453658;0.199755312690813;0.19931774414874
21.2087546745819;0.199754739817051;0.199317675244532
21.2163097037981;0.199754166748248;0.199317591190191
21.2238647330142;0.199753593481731;0.199317492114884
21.2314197622303;0.199753020015536;0.199317378144939
21.2389747914465;0.199752446347786;0.19931724940119
21.2465298206626;0.199751872476898;0.199317106000346
21.2540848498788;0.199751298401436;0.199316948054529
21.2616398790949;0.199750724120038;0.199316775671354
